ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
204236_at	5.65e-01	4.97e-01	0.6814698	-6.841177	0.02949718	FLI1	Fli-1 proto-oncogene, ETS transcription factor
209695_at	5.65e-01	4.97e-01	0.6809556	-6.841526	0.07444843	PTP4A3	protein tyrosine phosphatase type IVA, member 3
219346_at	5.65e-01	4.97e-01	-0.680928	-6.841545	-0.02609507	LRFN3	leucine rich repeat and fibronectin type III domain containing 3
202841_x_at	5.65e-01	4.98e-01	0.6807326	-6.841678	0.03034982	OGFR	opioid growth factor receptor
203672_x_at	5.66e-01	4.98e-01	-0.6802227	-6.842024	-0.03634235	TPMT	thiopurine S-methyltransferase
210361_s_at	5.66e-01	4.98e-01	-0.679993	-6.84218	-0.03106634	ELF2	E74 like ETS transcription factor 2
215974_at	5.66e-01	4.98e-01	-0.6795714	-6.842466	-0.02087935	HCG4B	HLA complex group 4B (non-protein coding)
209503_s_at	5.66e-01	4.98e-01	-0.6792881	-6.842658	-0.03323442	PSMC5	proteasome 26S subunit, ATPase 5
217731_s_at	5.67e-01	4.99e-01	-0.6786051	-6.843121	-0.04183312	ITM2B	integral membrane protein 2B
205662_at	5.67e-01	4.99e-01	0.6780289	-6.843511	0.02520583	B9D1	B9 domain containing 1
35156_at	5.67e-01	4.99e-01	-0.6778475	-6.843633	-0.03291031	R3HCC1	R3H domain and coiled-coil containing 1
213525_at	5.67e-01	4.99e-01	-0.6777269	-6.843715	-0.01354344		
221927_s_at	5.67e-01	4.99e-01	0.6776671	-6.843755	0.05245606	ABHD11	abhydrolase domain containing 11
201330_at	5.67e-01	5.00e-01	0.6774261	-6.843918	0.02750574	RARS	arginyl-tRNA synthetase
216428_x_at	5.68e-01	5.00e-01	-0.6768645	-6.844298	-0.01681409	KIR3DX1	killer cell immunoglobulin like receptor, three Ig domains X1
217130_at	5.68e-01	5.00e-01	0.6766601	-6.844436	0.02549999		
214335_at	5.68e-01	5.00e-01	0.6765539	-6.844508	0.02928233	RPL18	ribosomal protein L18
219822_at	5.69e-01	5.01e-01	-0.6749127	-6.845614	-0.03052439	MTRF1	mitochondrial translational release factor 1
211684_s_at	5.69e-01	5.01e-01	-0.6747913	-6.845696	-0.04665437	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2
211051_s_at	5.70e-01	5.02e-01	0.6741456	-6.846131	0.02879563	EXTL3	exostosin like glycosyltransferase 3
204568_at	5.70e-01	5.02e-01	0.6740343	-6.846206	0.05426486	ATG14	autophagy related 14
205498_at	5.70e-01	5.02e-01	-0.6739788	-6.846243	-0.09105989	GHR	growth hormone receptor
219137_s_at	5.70e-01	5.02e-01	-0.6736707	-6.84645	-0.05990037	MFF	mitochondrial fission factor
205710_at	5.70e-01	5.02e-01	-0.6733903	-6.846639	-0.01549888	LRP2	LDL receptor related protein 2
211089_s_at	5.70e-01	5.02e-01	0.6731731	-6.846785	0.02105366	NEK3	NIMA related kinase 3
215961_at	5.70e-01	5.03e-01	-0.6727463	-6.847071	-0.02001745	F12	coagulation factor XII
210974_s_at	5.70e-01	5.03e-01	-0.6726968	-6.847105	-0.02952827	AP3D1	adaptor related protein complex 3 delta 1 subunit
211228_s_at	5.71e-01	5.03e-01	0.672416	-6.847293	0.02558198	RAD17	RAD17 checkpoint clamp loader component
217321_x_at	5.71e-01	5.03e-01	-0.6713558	-6.848004	-0.00936933	ATXN3	ataxin 3
204594_s_at	5.71e-01	5.03e-01	0.6713098	-6.848035	0.02436992	MIEF1	mitochondrial elongation factor 1
214314_s_at	5.71e-01	5.04e-01	0.6712734	-6.848059	0.03329337	EIF5B	eukaryotic translation initiation factor 5B
205280_at	5.71e-01	5.04e-01	-0.671271	-6.848061	-0.01306603	GLRB	glycine receptor beta
215943_at	5.71e-01	5.04e-01	0.6709921	-6.848248	0.01917359	KIAA1661	KIAA1661 protein
205641_s_at	5.72e-01	5.04e-01	-0.6706782	-6.848458	-0.03375425	TRADD	TNFRSF1A associated via death domain
208817_at	5.72e-01	5.04e-01	0.6706533	-6.848475	0.04270031	COMT	catechol-O-methyltransferase
216353_s_at	5.72e-01	5.04e-01	-0.6704703	-6.848597	-0.00999615		
214818_at	5.72e-01	5.04e-01	-0.6704216	-6.84863	-0.01641528	CCDC57	coiled-coil domain containing 57
213536_s_at	5.72e-01	5.04e-01	-0.6703563	-6.848673	-0.01817527		
207692_s_at	5.72e-01	5.04e-01	-0.6701092	-6.848839	-0.01524253	ACAN	aggrecan
213415_at	5.72e-01	5.04e-01	0.670008	-6.848906	0.04491615	CLIC2	chloride intracellular channel 2
221218_s_at	5.72e-01	5.04e-01	0.6697769	-6.849061	0.02963216	TPK1	thiamin pyrophosphokinase 1
202247_s_at	5.72e-01	5.05e-01	0.6695371	-6.849221	0.03898711	MTA1	metastasis associated 1
210040_at	5.72e-01	5.05e-01	-0.6692483	-6.849414	-0.02832374	SLC12A5	solute carrier family 12 member 5
220404_at	5.73e-01	5.05e-01	-0.6690403	-6.849553	-0.02347532	ADGRG3	adhesion G protein-coupled receptor G3
210433_at	5.73e-01	5.05e-01	-0.6687806	-6.849726	-0.01405128	POFUT1	protein O-fucosyltransferase 1
220874_at	5.73e-01	5.05e-01	-0.6686394	-6.84982	-0.01239252		
216861_at	5.73e-01	5.06e-01	-0.6679272	-6.850296	-0.01741674		
214377_s_at	5.73e-01	5.06e-01	0.6678543	-6.850344	0.02298323	CTRL	chymotrypsin like
222117_s_at	5.74e-01	5.06e-01	-0.6674604	-6.850607	-0.02303684	ADCK2	aarF domain containing kinase 2
209194_at	5.74e-01	5.06e-01	0.6673231	-6.850698	0.05205317	CETN2	centrin 2
205283_at	5.74e-01	5.06e-01	0.6670854	-6.850856	0.03390737	FKTN	fukutin
216505_x_at	5.74e-01	5.06e-01	0.6670588	-6.850874	0.04200942		
204983_s_at	5.74e-01	5.06e-01	0.666994	-6.850917	0.06605799	GPC4	glypican 4
209623_at	5.74e-01	5.06e-01	-0.666992	-6.850919	-0.03177949	MCCC2	methylcrotonoyl-CoA carboxylase 2
202689_at	5.74e-01	5.07e-01	-0.6664769	-6.851261	-0.02003818	RBM15B	RNA binding motif protein 15B
218048_at	5.74e-01	5.07e-01	-0.6664542	-6.851276	-0.03274069	COMMD3	COMM domain containing 3
213915_at	5.74e-01	5.07e-01	0.6662896	-6.851386	0.0343919	NKG7	natural killer cell granule protein 7
210699_at	5.74e-01	5.07e-01	-0.6657906	-6.851718	-0.02998506		
216459_x_at	5.75e-01	5.07e-01	0.6656208	-6.85183	0.01452588	DDR1-AS1	DDR1 antisense RNA 1 (head to head)
222352_at	5.75e-01	5.07e-01	-0.665566	-6.851867	-0.02281374	FBXO31	F-box protein 31
205370_x_at	5.75e-01	5.07e-01	0.6654923	-6.851916	0.04318489	DBT	dihydrolipoamide branched chain transacylase E2
216760_at	5.75e-01	5.07e-01	-0.6651009	-6.852176	-0.01982622	HRASLS2	HRAS like suppressor 2
33736_at	5.75e-01	5.07e-01	-0.6650848	-6.852186	-0.0259008	STOML1	stomatin like 1
213263_s_at	5.75e-01	5.07e-01	0.6649907	-6.852249	0.04733947	PCBP2	poly(rC) binding protein 2
214754_at	5.75e-01	5.08e-01	0.6648796	-6.852323	0.02871025	TET3	tet methylcytosine dioxygenase 3
222326_at	5.75e-01	5.08e-01	-0.6644226	-6.852626	-0.01708059		
202215_s_at	5.75e-01	5.08e-01	-0.6641893	-6.852781	-0.05380658	NFYC	nuclear transcription factor Y subunit gamma
203271_s_at	5.76e-01	5.08e-01	0.6638139	-6.853029	0.02424344	UNC119	unc-119 lipid binding chaperone
211233_x_at	5.76e-01	5.08e-01	-0.6636544	-6.853135	-0.02563895	ESR1	estrogen receptor 1
216298_at	5.76e-01	5.08e-01	-0.6635571	-6.853199	-0.00891396	TARP	TCR gamma alternate reading frame protein
213601_at	5.76e-01	5.08e-01	-0.6634875	-6.853245	-0.02103581	SLIT1	slit guidance ligand 1
210596_at	5.76e-01	5.09e-01	0.6631357	-6.853478	0.05804321	MAGT1	magnesium transporter 1
211741_x_at	5.76e-01	5.09e-01	-0.6631113	-6.853495	-0.0131589	PSG3	pregnancy specific beta-1-glycoprotein 3
218655_s_at	5.76e-01	5.09e-01	0.6627676	-6.853722	0.01884318	CWC25	CWC25 spliceosome associated protein homolog
203122_at	5.76e-01	5.09e-01	-0.6626768	-6.853782	-0.03074073	TRAPPC12	trafficking protein particle complex 12
216792_at	5.77e-01	5.09e-01	0.6621319	-6.854142	0.01439532		
215910_s_at	5.77e-01	5.09e-01	-0.6621179	-6.854152	-0.02650631	FNDC3A	fibronectin type III domain containing 3A
201353_s_at	5.77e-01	5.09e-01	-0.6620646	-6.854187	-0.03651254	BAZ2A	bromodomain adjacent to zinc finger domain 2A
208870_x_at	5.77e-01	5.09e-01	-0.6620458	-6.854199	-0.04034819	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1
202000_at	5.77e-01	5.09e-01	-0.6619043	-6.854293	-0.04500418	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6
201354_s_at	5.77e-01	5.10e-01	-0.6617078	-6.854423	-0.02502161	BAZ2A	bromodomain adjacent to zinc finger domain 2A
213598_at	5.77e-01	5.10e-01	-0.6614623	-6.854585	-0.03018585		
218279_s_at	5.77e-01	5.10e-01	-0.6610901	-6.85483	-0.01866793	HIST2H2AA4///HIST2H2AA3	histone cluster 2, H2aa4///histone cluster 2, H2aa3
208558_at	5.77e-01	5.10e-01	-0.6610816	-6.854836	-0.03147113	OR10H1	olfactory receptor family 10 subfamily H member 1
206873_at	5.77e-01	5.10e-01	-0.660918	-6.854944	-0.02045628	CA6	carbonic anhydrase 6
222145_at	5.77e-01	5.10e-01	-0.6608238	-6.855006	-0.02517399		
58916_at	5.78e-01	5.11e-01	0.6600452	-6.855519	0.0417915	NDUFC2-KCTD14///KCTD14	NDUFC2-KCTD14 readthrough///potassium channel tetramerization domain containing 14
205961_s_at	5.78e-01	5.11e-01	0.6599629	-6.855574	0.06473983	PSIP1	PC4 and SFRS1 interacting protein 1
200981_x_at	5.78e-01	5.11e-01	0.6599576	-6.855577	0.0327351	GNAS	GNAS complex locus
218597_s_at	5.78e-01	5.11e-01	0.6598128	-6.855672	0.06350419	CISD1	CDGSH iron sulfur domain 1
209123_at	5.78e-01	5.11e-01	0.6595356	-6.855855	0.0458656	QDPR	quinoid dihydropteridine reductase
209264_s_at	5.78e-01	5.11e-01	0.6594089	-6.855938	0.06198614	TSPAN4	tetraspanin 4
220682_s_at	5.78e-01	5.11e-01	0.6591942	-6.85608	0.01446487	KLHL5	kelch like family member 5
219327_s_at	5.78e-01	5.11e-01	-0.6590647	-6.856165	-0.04079924	GPRC5C	G protein-coupled receptor class C group 5 member C
215056_at	5.79e-01	5.12e-01	-0.6578818	-6.856942	-0.0282512		
203204_s_at	5.79e-01	5.12e-01	-0.6577573	-6.857024	-0.02780969	KDM4A	lysine demethylase 4A
217323_at	5.80e-01	5.13e-01	-0.6568683	-6.857607	-0.02155417	HLA-DRB6	major histocompatibility complex, class II, DR beta 6 (pseudogene)
204831_at	5.80e-01	5.13e-01	-0.6566959	-6.85772	-0.03701721	CDK8	cyclin dependent kinase 8
214283_at	5.80e-01	5.13e-01	0.6565236	-6.857833	0.02381576	TMEM97	transmembrane protein 97
212781_at	5.80e-01	5.13e-01	0.6564712	-6.857868	0.03059548	RBBP6	RB binding protein 6, ubiquitin ligase
204111_at	5.80e-01	5.13e-01	-0.656366	-6.857937	-0.00895558	HNMT	histamine N-methyltransferase
216830_at	5.80e-01	5.13e-01	-0.6563089	-6.857974	-0.0204074	LOC101929047///HERC2P10///HERC2	uncharacterized LOC101929047///hect domain and RLD 2 pseudogene 10///HECT and RLD domain containing E3 ubiquitin protein ligase 2
203253_s_at	5.80e-01	5.13e-01	-0.6561153	-6.858101	-0.03963814	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2
222088_s_at	5.80e-01	5.13e-01	0.656107	-6.858106	0.04282406	SLC2A14///SLC2A3	solute carrier family 2 member 14///solute carrier family 2 member 3
220231_at	5.80e-01	5.13e-01	-0.6556938	-6.858377	-0.014361	PPP1R17	protein phosphatase 1 regulatory subunit 17
212135_s_at	5.81e-01	5.14e-01	-0.6554548	-6.858533	-0.0866469	ATP2B4	ATPase plasma membrane Ca2+ transporting 4
215229_at	5.81e-01	5.14e-01	0.6553163	-6.858624	0.00951711	LOC100129973	uncharacterized LOC100129973
215597_x_at	5.81e-01	5.14e-01	-0.6543364	-6.859264	-0.01578677	LOC101929165	uncharacterized LOC101929165
216556_x_at	5.81e-01	5.14e-01	0.6542176	-6.859342	0.00974995		
202778_s_at	5.81e-01	5.15e-01	-0.6539579	-6.859512	-0.05758921	ZMYM2	zinc finger MYM-type containing 2
205210_at	5.81e-01	5.15e-01	-0.6538873	-6.859558	-0.0271384	TGFBRAP1	transforming growth factor beta receptor associated protein 1
219651_at	5.81e-01	5.15e-01	0.6538697	-6.859569	0.01021853	DPPA4	developmental pluripotency associated 4
212950_at	5.81e-01	5.15e-01	0.6538622	-6.859574	0.06886144	ADGRF5	adhesion G protein-coupled receptor F5
215866_at	5.82e-01	5.15e-01	-0.653197	-6.860008	-0.02719055		
222229_x_at	5.82e-01	5.15e-01	0.6530899	-6.860078	0.03127138		
220693_at	5.82e-01	5.15e-01	0.6525637	-6.860421	0.02018694	CCDC82	coiled-coil domain containing 82
217346_at	5.82e-01	5.15e-01	0.6525255	-6.860446	0.02232391		
202221_s_at	5.82e-01	5.16e-01	0.652401	-6.860527	0.0303466	EP300	E1A binding protein p300
220224_at	5.82e-01	5.16e-01	-0.6522054	-6.860654	-0.02074564	HAO1	hydroxyacid oxidase 1
206407_s_at	5.83e-01	5.16e-01	0.651714	-6.860974	0.03722815	CCL13	C-C motif chemokine ligand 13
206505_at	5.83e-01	5.16e-01	-0.6515789	-6.861062	-0.00811664	UGT2B4	UDP glucuronosyltransferase family 2 member B4
219354_at	5.83e-01	5.16e-01	0.6515157	-6.861103	0.04455849	KLHL26	kelch like family member 26
207254_at	5.83e-01	5.16e-01	-0.6514914	-6.861119	-0.02143429	SLC15A1	solute carrier family 15 member 1
218895_at	5.83e-01	5.16e-01	-0.6514162	-6.861168	-0.02464548	GPATCH3	G-patch domain containing 3
216191_s_at	5.83e-01	5.16e-01	-0.6512846	-6.861253	-0.01393592	TRDV3	T cell receptor delta variable 3
216752_at	5.83e-01	5.16e-01	-0.6512674	-6.861264	-0.00713881	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4
207953_at	5.83e-01	5.17e-01	0.6508749	-6.86152	0.0494774		
213480_at	5.83e-01	5.17e-01	-0.6508406	-6.861542	-0.03833188	VAMP4	vesicle associated membrane protein 4
213244_at	5.83e-01	5.17e-01	-0.6507924	-6.861573	-0.04539365	SCAMP4	secretory carrier membrane protein 4
212574_x_at	5.83e-01	5.17e-01	0.6505687	-6.861718	0.06760532	TMEM259	transmembrane protein 259
205511_at	5.84e-01	5.17e-01	0.6498512	-6.862184	0.01303431	FLJ10038	uncharacterized protein FLJ10038
203198_at	5.84e-01	5.17e-01	0.6496946	-6.862286	0.04606806	CDK9	cyclin dependent kinase 9
208045_at	5.84e-01	5.17e-01	-0.6496015	-6.862346	-0.01437334		
212845_at	5.84e-01	5.17e-01	-0.6494938	-6.862416	-0.09164771	SAMD4A	sterile alpha motif domain containing 4A
215578_at	5.84e-01	5.18e-01	0.6490976	-6.862673	0.01009589		
222205_x_at	5.84e-01	5.18e-01	-0.6487682	-6.862886	-0.01460711	FAM27B///FAM27C///FAM182B	family with sequence similarity 27 member B///family with sequence similarity 27 member C///family with sequence similarity 182 member B
219917_at	5.84e-01	5.18e-01	-0.6487662	-6.862887	-0.02481639	ZCCHC4	zinc finger CCHC-type containing 4
219486_at	5.84e-01	5.18e-01	0.6487192	-6.862918	0.02141873	DUS2	dihydrouridine synthase 2
218225_at	5.85e-01	5.18e-01	0.6483274	-6.863172	0.04382445	ECSIT	ECSIT signalling integrator
218698_at	5.85e-01	5.18e-01	0.6482241	-6.863238	0.04518276	APIP	APAF1 interacting protein
221277_s_at	5.85e-01	5.18e-01	0.6480108	-6.863376	0.03256728	PUS3	pseudouridylate synthase 3
207294_at	5.85e-01	5.19e-01	-0.6477542	-6.863542	-0.01249994	AGTR2	angiotensin II receptor type 2
34210_at	5.85e-01	5.19e-01	0.6475336	-6.863685	0.07791698	CD52	CD52 molecule
211636_at	5.85e-01	5.19e-01	0.6471535	-6.863931	0.01290702	LOC102723407///IGHV4-31///IGHM///IGHG4///IGHG1///IGHA2///IGHA1	putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1
215702_s_at	5.85e-01	5.19e-01	-0.6470607	-6.863991	-0.01206793	CFTR	cystic fibrosis transmembrane conductance regulator
220216_at	5.86e-01	5.19e-01	0.6469202	-6.864081	0.02243373	C8orf44	chromosome 8 open reading frame 44
200689_x_at	5.86e-01	5.19e-01	0.6464921	-6.864358	0.03104628	MIR3654///EEF1G	microRNA 3654///eukaryotic translation elongation factor 1 gamma
220395_at	5.86e-01	5.20e-01	0.6462132	-6.864538	0.0224301	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
214551_s_at	5.86e-01	5.20e-01	0.6461242	-6.864595	0.02225742	CD7	CD7 molecule
221503_s_at	5.86e-01	5.20e-01	-0.6461235	-6.864596	-0.04799087	KPNA3	karyopherin subunit alpha 3
219636_s_at	5.86e-01	5.20e-01	-0.6459966	-6.864678	-0.0225298	ARMC9	armadillo repeat containing 9
210814_at	5.86e-01	5.20e-01	-0.6453555	-6.865091	-0.01091158	TRPC3	transient receptor potential cation channel subfamily C member 3
212852_s_at	5.87e-01	5.20e-01	0.645269	-6.865147	0.04426672	TROVE2	TROVE domain family member 2
206579_at	5.87e-01	5.20e-01	-0.6452362	-6.865168	-0.02123035	ZKSCAN8	zinc finger with KRAB and SCAN domains 8
204710_s_at	5.87e-01	5.20e-01	-0.6451814	-6.865203	-0.04060491	WIPI2	WD repeat domain, phosphoinositide interacting 2
200904_at	5.87e-01	5.20e-01	0.6449666	-6.865341	0.05617047	HLA-E	major histocompatibility complex, class I, E
218648_at	5.87e-01	5.21e-01	0.6441944	-6.865838	0.04688248	CRTC3	CREB regulated transcription coactivator 3
219961_s_at	5.87e-01	5.21e-01	-0.6438045	-6.866089	-0.06067892	KIZ	kizuna centrosomal protein
220244_at	5.87e-01	5.21e-01	0.6437788	-6.866105	0.04537716	LINC00312	long intergenic non-protein coding RNA 312
215895_x_at	5.88e-01	5.21e-01	0.6435725	-6.866238	0.01037287	PLIN2	perilipin 2
205018_s_at	5.88e-01	5.21e-01	0.6434814	-6.866297	0.06660156	MBNL2	muscleblind like splicing regulator 2
632_at	5.88e-01	5.21e-01	-0.6432418	-6.86645	-0.02767448	GSK3A	glycogen synthase kinase 3 alpha
207348_s_at	5.88e-01	5.22e-01	0.6430943	-6.866545	0.02521306	LIG3	DNA ligase 3
211588_s_at	5.88e-01	5.22e-01	-0.6429609	-6.866631	-0.0130754	PML	promyelocytic leukemia
221212_x_at	5.89e-01	5.22e-01	-0.6418676	-6.867332	-0.01084205	PBRM1	polybromo 1
210254_at	5.89e-01	5.22e-01	0.6417149	-6.86743	0.00981104	MS4A3	membrane spanning 4-domains A3
202842_s_at	5.89e-01	5.23e-01	0.6411519	-6.86779	0.04890162	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9
211670_x_at	5.89e-01	5.23e-01	-0.6410169	-6.867877	-0.02227532	SSX3	SSX family member 3
208252_s_at	5.89e-01	5.23e-01	-0.6408641	-6.867975	-0.02108694	CHST3	carbohydrate sulfotransferase 3
213975_s_at	5.89e-01	5.23e-01	0.6407574	-6.868043	0.13391103	LYZ	lysozyme
208181_at	5.90e-01	5.23e-01	-0.6404187	-6.86826	-0.00910669	HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I	histone cluster 2, H4b///histone cluster 4, H4///histone cluster 2, H4a///histone cluster 1, H4l///histone cluster 1, H4e///histone cluster 1, H4b///histone cluster 1, H4h///histone cluster 1, H4c///histone cluster 1, H4j///histone cluster 1, H4k///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4a///histone cluster 1, H4i
211488_s_at	5.90e-01	5.23e-01	-0.6403771	-6.868286	-0.02976928	ITGB8	integrin subunit beta 8
206136_at	5.90e-01	5.24e-01	-0.6400205	-6.868514	-0.02018603	FZD5	frizzled class receptor 5
206430_at	5.90e-01	5.24e-01	-0.6395832	-6.868793	-0.01617876	CDX1	caudal type homeobox 1
216065_at	5.90e-01	5.24e-01	-0.6395746	-6.868799	-0.01783645	B3GALT4	beta-1,3-galactosyltransferase 4
211009_s_at	5.90e-01	5.24e-01	0.639495	-6.86885	0.05033447	ZNF271P	zinc finger protein 271, pseudogene
221764_at	5.90e-01	5.24e-01	0.6391728	-6.869055	0.04520454	R3HDM4	R3H domain containing 4
201002_s_at	5.90e-01	5.24e-01	0.6390907	-6.869108	0.03052785	TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1	TMEM189-UBE2V1 readthrough///transmembrane protein 189///ubiquitin conjugating enzyme E2 V2///ubiquitin conjugating enzyme E2 V1
219663_s_at	5.90e-01	5.24e-01	-0.6390157	-6.869156	-0.0269878	TMEM121	transmembrane protein 121
204360_s_at	5.90e-01	5.24e-01	0.6389439	-6.869201	0.02581512	NAGLU	N-acetyl-alpha-glucosaminidase
211320_s_at	5.90e-01	5.24e-01	0.6389018	-6.869228	0.02513448	PTPRU	protein tyrosine phosphatase, receptor type U
203354_s_at	5.90e-01	5.24e-01	0.638759	-6.869319	0.04736369	PSD3	pleckstrin and Sec7 domain containing 3
211324_s_at	5.91e-01	5.24e-01	0.63855	-6.869453	0.00971854	RGPD6///RGPD8///RGPD3///RGPD4///RGPD5	RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5
211794_at	5.91e-01	5.25e-01	-0.6383672	-6.869569	-0.01668416	FYB	FYN binding protein
203170_at	5.91e-01	5.25e-01	-0.6383027	-6.86961	-0.01108934	RRP8	ribosomal RNA processing 8, methyltransferase, homolog (yeast)
204778_x_at	5.91e-01	5.25e-01	0.6381073	-6.869735	0.02482606	HOXB7	homeobox B7
222021_x_at	5.91e-01	5.25e-01	0.6373035	-6.870247	0.03355304	SDHAP2///SDHAP1	succinate dehydrogenase complex flavoprotein subunit A pseudogene 2///succinate dehydrogenase complex flavoprotein subunit A pseudogene 1
210679_x_at	5.92e-01	5.26e-01	0.6365322	-6.870737	0.04526223		
203725_at	5.92e-01	5.26e-01	0.6363758	-6.870836	0.05909127	GADD45A	growth arrest and DNA damage inducible alpha
215012_at	5.92e-01	5.26e-01	0.63621	-6.870942	0.03740296	ZNF451	zinc finger protein 451
201621_at	5.92e-01	5.26e-01	-0.6359426	-6.871112	-0.05253007	NBL1	neuroblastoma 1, DAN family BMP antagonist
207099_s_at	5.92e-01	5.26e-01	0.6358284	-6.871184	0.0152534	CHM	CHM, Rab escort protein 1
202800_at	5.92e-01	5.26e-01	0.6356143	-6.87132	0.05169663	SLC1A3	solute carrier family 1 member 3
215600_x_at	5.92e-01	5.27e-01	0.6354515	-6.871423	0.04853828	FBXW12	F-box and WD repeat domain containing 12
216543_at	5.93e-01	5.27e-01	-0.635215	-6.871573	-0.01744058	GS1-600G8.3	unknown transcript
205504_at	5.93e-01	5.27e-01	-0.6347874	-6.871845	-0.02422372	BTK	Bruton tyrosine kinase
216506_x_at	5.94e-01	5.28e-01	0.6337093	-6.872527	0.02144193	MLLT10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10
36499_at	5.94e-01	5.28e-01	0.6334715	-6.872678	0.04435895	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2
215783_s_at	5.94e-01	5.28e-01	-0.6332296	-6.872831	-0.0166937	ALPL	alkaline phosphatase, liver/bone/kidney
203613_s_at	5.94e-01	5.28e-01	0.6331073	-6.872908	0.04529029	NDUFB6	NADH:ubiquinone oxidoreductase subunit B6
209075_s_at	5.94e-01	5.28e-01	-0.6329344	-6.873017	-0.05217672	ISCU	iron-sulfur cluster assembly enzyme
206056_x_at	5.94e-01	5.28e-01	-0.6329153	-6.873029	-0.02467991	SPN	sialophorin
214715_x_at	5.94e-01	5.28e-01	0.6328435	-6.873075	0.0516352	ZNF160	zinc finger protein 160
219067_s_at	5.94e-01	5.28e-01	0.6328031	-6.8731	0.04631128	NSMCE4A	NSE4 homolog A, SMC5-SMC6 complex component
206337_at	5.94e-01	5.28e-01	-0.6326902	-6.873172	-0.04343883	CCR7	C-C motif chemokine receptor 7
220143_x_at	5.94e-01	5.28e-01	-0.6326391	-6.873204	-0.02506774	LUC7L	LUC7 like
202918_s_at	5.94e-01	5.28e-01	0.632549	-6.873261	0.05885848	HSPE1-MOB4///MOB4	HSPE1-MOB4 readthrough///MOB family member 4, phocein
